"PrefectureCode","MunicipalityCode","MunicipalityCodeInt","PrefectureJP","PrefectureKana","PrefectureEN","MunicipalityJP","MunicipalityKana","MunicipalityRomaji","MunicipalityEN"
"21","21303",21303,岐阜県,ギフケン,Gifu,羽島郡笠松町,ハシマグンカサマツチョウ,Hashima Gun Kasamatsu Cho,Hashima District Kasamatsu Town
"21","21341",21341,岐阜県,ギフケン,Gifu,養老郡養老町,ヨウロウグンヨウロウチョウ,Yoro Gun Yoro Cho,Yoro District Yoro Town
"21","21361",21361,岐阜県,ギフケン,Gifu,不破郡垂井町,フワグンタルイチョウ,Fuwa Gun Tarui Cho,Fuwa District Tarui Town
"21","21362",21362,岐阜県,ギフケン,Gifu,不破郡関ケ原町,フワグンセキガハラチョウ,Fuwa Gun Sekigahara Cho,Fuwa District Sekigahara Town
"21","21381",21381,岐阜県,ギフケン,Gifu,安八郡神戸町,アンパチグンゴウドチョウ,Ampachi Gun Godo Cho,Ampachi District Godo Town
"21","21382",21382,岐阜県,ギフケン,Gifu,安八郡輪之内町,アンパチグンワノウチチョウ,Ampachi Gun Wanochi Cho,Ampachi District Wanochi Town
"21","21383",21383,岐阜県,ギフケン,Gifu,安八郡安八町,アンパチグンアンパチチョウ,Ampachi Gun Ampachi Cho,Ampachi District Ampachi Town
"21","21401",21401,岐阜県,ギフケン,Gifu,揖斐郡揖斐川町,イビグンイビガワチョウ,Ibi Gun Ibigawa Cho,Ibi District Ibigawa Town
"21","21403",21403,岐阜県,ギフケン,Gifu,揖斐郡大野町,イビグンオオノチョウ,Ibi Gun Ono Cho,Ibi District Ono Town
"21","21404",21404,岐阜県,ギフケン,Gifu,揖斐郡池田町,イビグンイケダチョウ,Ibi Gun Ikeda Cho,Ibi District Ikeda Town
"21","21421",21421,岐阜県,ギフケン,Gifu,本巣郡北方町,モトスグンキタガタチョウ,Motosu Gun Kitagata Cho,Motosu District Kitagata Town
"21","21501",21501,岐阜県,ギフケン,Gifu,加茂郡坂祝町,カモグンサカホギチョウ,Kamo Gun Sakahogi Cho,Kamo District Sakahogi Town
"21","21502",21502,岐阜県,ギフケン,Gifu,加茂郡富加町,カモグントミカチョウ,Kamo Gun Tomika Cho,Kamo District Tomika Town
"21","21503",21503,岐阜県,ギフケン,Gifu,加茂郡川辺町,カモグンカワベチョウ,Kamo Gun Kawabe Cho,Kamo District Kawabe Town
"21","21504",21504,岐阜県,ギフケン,Gifu,加茂郡七宗町,カモグンヒチソウチョウ,Kamo Gun Hichiso Cho,Kamo District Hichiso Town
"21","21505",21505,岐阜県,ギフケン,Gifu,加茂郡八百津町,カモグンヤオツチョウ,Kamo Gun Yaotsu Cho,Kamo District Yaotsu Town
"21","21506",21506,岐阜県,ギフケン,Gifu,加茂郡白川町,カモグンシラカワチョウ,Kamo Gun Shirakawa Cho,Kamo District Shirakawa Town
"21","21507",21507,岐阜県,ギフケン,Gifu,加茂郡東白川村,カモグンヒガシシラカワムラ,Kamo Gun Higashishirakawa Mura,Kamo District Higashishirakawa Village
"21","21521",21521,岐阜県,ギフケン,Gifu,可児郡御嵩町,カニグンミタケチョウ,Kani Gun Mitake Cho,Kani District Mitake Town
"21","21604",21604,岐阜県,ギフケン,Gifu,大野郡白川村,オオノグンシラカワムラ,Ono Gun Shirakawa Mura,Ono District Shirakawa Village
"22","22101",22101,静岡県,シズオカケン,Shizuoka,静岡市葵区,シズオカシアオイク,Shizuoka Shi Aoi Ku,"Aoi Ward,Shizuoka City"
"22","22102",22102,静岡県,シズオカケン,Shizuoka,静岡市駿河区,シズオカシスルガク,Shizuoka Shi Suruga Ku,"Suruga Ward,Shizuoka City"
"22","22103",22103,静岡県,シズオカケン,Shizuoka,静岡市清水区,シズオカシシミズク,Shizuoka Shi Shimizu Ku,"Shimizu Ward,Shizuoka City"
"22","22131",22131,静岡県,シズオカケン,Shizuoka,浜松市中区,ハママツシナカク,Hamamatsu Shi Naka Ku,"Naka Ward,Hamamatsu City"
"22","22132",22132,静岡県,シズオカケン,Shizuoka,浜松市東区,ハママツシヒガシク,Hamamatsu Shi Higashi Ku,"Higashi Ward,Hamamatsu City"
"22","22133",22133,静岡県,シズオカケン,Shizuoka,浜松市西区,ハママツシニシク,Hamamatsu Shi Nishi Ku,"Nishi Ward,Hamamatsu City"
"22","22134",22134,静岡県,シズオカケン,Shizuoka,浜松市南区,ハママツシミナミク,Hamamatsu Shi Minami Ku,"Minami Ward,Hamamatsu City"
"22","22135",22135,静岡県,シズオカケン,Shizuoka,浜松市北区,ハママツシキタク,Hamamatsu Shi Kita Ku,"Kita Ward,Hamamatsu City"
"22","22136",22136,静岡県,シズオカケン,Shizuoka,浜松市浜北区,ハママツシハマキタク,Hamamatsu Shi Hamakita Ku,"Hamakita Ward,Hamamatsu City"
"22","22137",22137,静岡県,シズオカケン,Shizuoka,浜松市天竜区,ハママツシテンリュウク,Hamamatsu Shi Tenryu Ku,"Tenryu Ward,Hamamatsu City"
"22","22203",22203,静岡県,シズオカケン,Shizuoka,沼津市,ヌマヅシ,Numazu Shi,Numazu City
"22","22205",22205,静岡県,シズオカケン,Shizuoka,熱海市,アタミシ,Atami Shi,Atami City
"22","22206",22206,静岡県,シズオカケン,Shizuoka,三島市,ミシマシ,Mishima Shi,Mishima City
"22","22207",22207,静岡県,シズオカケン,Shizuoka,富士宮市,フジノミヤシ,Fujinomiya Shi,Fujinomiya City
"22","22208",22208,静岡県,シズオカケン,Shizuoka,伊東市,イトウシ,Ito Shi,Ito City
"22","22209",22209,静岡県,シズオカケン,Shizuoka,島田市,シマダシ,Shimada Shi,Shimada City
"22","22210",22210,静岡県,シズオカケン,Shizuoka,富士市,フジシ,Fuji Shi,Fuji City
"22","22211",22211,静岡県,シズオカケン,Shizuoka,磐田市,イワタシ,Iwata Shi,Iwata City
"22","22212",22212,静岡県,シズオカケン,Shizuoka,焼津市,ヤイヅシ,Yaizu Shi,Yaizu City
"22","22213",22213,静岡県,シズオカケン,Shizuoka,掛川市,カケガワシ,Kakegawa Shi,Kakegawa City
"22","22214",22214,静岡県,シズオカケン,Shizuoka,藤枝市,フジエダシ,Fujieda Shi,Fujieda City
"22","22215",22215,静岡県,シズオカケン,Shizuoka,御殿場市,ゴテンバシ,Gotemba Shi,Gotemba City
"22","22216",22216,静岡県,シズオカケン,Shizuoka,袋井市,フクロイシ,Fukuroi Shi,Fukuroi City
"22","22219",22219,静岡県,シズオカケン,Shizuoka,下田市,シモダシ,Shimoda Shi,Shimoda City
"22","22220",22220,静岡県,シズオカケン,Shizuoka,裾野市,スソノシ,Susono Shi,Susono City
"22","22221",22221,静岡県,シズオカケン,Shizuoka,湖西市,コサイシ,Kosai Shi,Kosai City
"22","22222",22222,静岡県,シズオカケン,Shizuoka,伊豆市,イズシ,Izu Shi,Izu City
"22","22223",22223,静岡県,シズオカケン,Shizuoka,御前崎市,オマエザキシ,Omaezaki Shi,Omaezaki City
"22","22224",22224,静岡県,シズオカケン,Shizuoka,菊川市,キクガワシ,Kikugawa Shi,Kikugawa City
"22","22225",22225,静岡県,シズオカケン,Shizuoka,伊豆の国市,イズノクニシ,Izunokuni Shi,Izunokuni City
"22","22226",22226,静岡県,シズオカケン,Shizuoka,牧之原市,マキノハラシ,Makinohara Shi,Makinohara City
"22","22301",22301,静岡県,シズオカケン,Shizuoka,賀茂郡東伊豆町,カモグンヒガシイズチョウ,Kamo Gun Higashiizu Cho,Kamo District Higashiizu Town
"22","22302",22302,静岡県,シズオカケン,Shizuoka,賀茂郡河津町,カモグンカワヅチョウ,Kamo Gun Kawazu Cho,Kamo District Kawazu Town
"22","22304",22304,静岡県,シズオカケン,Shizuoka,賀茂郡南伊豆町,カモグンミナミイズチョウ,Kamo Gun Minamiizu Cho,Kamo District Minamiizu Town
"22","22305",22305,静岡県,シズオカケン,Shizuoka,賀茂郡松崎町,カモグンマツザキチョウ,Kamo Gun Matsuzaki Cho,Kamo District Matsuzaki Town
"22","22306",22306,静岡県,シズオカケン,Shizuoka,賀茂郡西伊豆町,カモグンニシイズチョウ,Kamo Gun Nishiizu Cho,Kamo District Nishiizu Town
"22","22325",22325,静岡県,シズオカケン,Shizuoka,田方郡函南町,タガタグンカンナミチョウ,Tagata Gun Kannami Cho,Tagata District Kannami Town
"22","22341",22341,静岡県,シズオカケン,Shizuoka,駿東郡清水町,スントウグンシミズチョウ,Sunto Gun Shimizu Cho,Sunto District Shimizu Town
"22","22342",22342,静岡県,シズオカケン,Shizuoka,駿東郡長泉町,スントウグンナガイズミチョウ,Sunto Gun Nagaizumi Cho,Sunto District Nagaizumi Town
"22","22344",22344,静岡県,シズオカケン,Shizuoka,駿東郡小山町,スントウグンオヤマチョウ,Sunto Gun Oyama Cho,Sunto District Oyama Town
"22","22424",22424,静岡県,シズオカケン,Shizuoka,榛原郡吉田町,ハイバラグンヨシダチョウ,Haibara Gun Yoshida Cho,Haibara District Yoshida Town
"22","22429",22429,静岡県,シズオカケン,Shizuoka,榛原郡川根本町,ハイバラグンカワネホンチョウ,Haibara Gun Kawanehon Cho,Haibara District Kawanehon Town
"22","22461",22461,静岡県,シズオカケン,Shizuoka,周智郡森町,シュウチグンモリマチ,Shuchi Gun Mori Machi,Shuchi District Mori Town
"23","23101",23101,愛知県,アイチケン,Aichi,名古屋市千種区,ナゴヤシチクサク,Nagoya Shi Chikusa Ku,"Chikusa Ward,Nagoya City"
"23","23102",23102,愛知県,アイチケン,Aichi,名古屋市東区,ナゴヤシヒガシク,Nagoya Shi Higashi Ku,"Higashi Ward,Nagoya City"
"23","23103",23103,愛知県,アイチケン,Aichi,名古屋市北区,ナゴヤシキタク,Nagoya Shi Kita Ku,"Kita Ward,Nagoya City"
"23","23104",23104,愛知県,アイチケン,Aichi,名古屋市西区,ナゴヤシニシク,Nagoya Shi Nishi Ku,"Nishi Ward,Nagoya City"
"23","23105",23105,愛知県,アイチケン,Aichi,名古屋市中村区,ナゴヤシナカムラク,Nagoya Shi Nakamura Ku,"Nakamura Ward,Nagoya City"
"23","23106",23106,愛知県,アイチケン,Aichi,名古屋市中区,ナゴヤシナカク,Nagoya Shi Naka Ku,"Naka Ward,Nagoya City"
"23","23107",23107,愛知県,アイチケン,Aichi,名古屋市昭和区,ナゴヤシショウワク,Nagoya Shi Showa Ku,"Showa Ward,Nagoya City"
"23","23108",23108,愛知県,アイチケン,Aichi,名古屋市瑞穂区,ナゴヤシミズホク,Nagoya Shi Mizuho Ku,"Mizuho Ward,Nagoya City"
"23","23109",23109,愛知県,アイチケン,Aichi,名古屋市熱田区,ナゴヤシアツタク,Nagoya Shi Atsuta Ku,"Atsuta Ward,Nagoya City"
"23","23110",23110,愛知県,アイチケン,Aichi,名古屋市中川区,ナゴヤシナカガワク,Nagoya Shi Nakagawa Ku,"Nakagawa Ward,Nagoya City"
"23","23111",23111,愛知県,アイチケン,Aichi,名古屋市港区,ナゴヤシミナトク,Nagoya Shi Minato Ku,"Minato Ward,Nagoya City"
"23","23112",23112,愛知県,アイチケン,Aichi,名古屋市南区,ナゴヤシミナミク,Nagoya Shi Minami Ku,"Minami Ward,Nagoya City"
"23","23113",23113,愛知県,アイチケン,Aichi,名古屋市守山区,ナゴヤシモリヤマク,Nagoya Shi Moriyama Ku,"Moriyama Ward,Nagoya City"
"23","23114",23114,愛知県,アイチケン,Aichi,名古屋市緑区,ナゴヤシミドリク,Nagoya Shi Midori Ku,"Midori Ward,Nagoya City"
"23","23115",23115,愛知県,アイチケン,Aichi,名古屋市名東区,ナゴヤシメイトウク,Nagoya Shi Meito Ku,"Meito Ward,Nagoya City"
"23","23116",23116,愛知県,アイチケン,Aichi,名古屋市天白区,ナゴヤシテンパクク,Nagoya Shi Tempaku Ku,"Tempaku Ward,Nagoya City"
"23","23201",23201,愛知県,アイチケン,Aichi,豊橋市,トヨハシシ,Toyohashi Shi,Toyohashi City
"23","23202",23202,愛知県,アイチケン,Aichi,岡崎市,オカザキシ,Okazaki Shi,Okazaki City
"23","23203",23203,愛知県,アイチケン,Aichi,一宮市,イチノミヤシ,Ichinomiya Shi,Ichinomiya City
"23","23204",23204,愛知県,アイチケン,Aichi,瀬戸市,セトシ,Seto Shi,Seto City
"23","23205",23205,愛知県,アイチケン,Aichi,半田市,ハンダシ,Handa Shi,Handa City
"23","23206",23206,愛知県,アイチケン,Aichi,春日井市,カスガイシ,Kasugai Shi,Kasugai City
"23","23207",23207,愛知県,アイチケン,Aichi,豊川市,トヨカワシ,Toyokawa Shi,Toyokawa City
"23","23208",23208,愛知県,アイチケン,Aichi,津島市,ツシマシ,Tsushima Shi,Tsushima City
"23","23209",23209,愛知県,アイチケン,Aichi,碧南市,ヘキナンシ,Hekinan Shi,Hekinan City
"23","23210",23210,愛知県,アイチケン,Aichi,刈谷市,カリヤシ,Kariya Shi,Kariya City
"23","23211",23211,愛知県,アイチケン,Aichi,豊田市,トヨタシ,Toyota Shi,Toyota City
"23","23212",23212,愛知県,アイチケン,Aichi,安城市,アンジョウシ,Anjo Shi,Anjo City
"23","23213",23213,愛知県,アイチケン,Aichi,西尾市,ニシオシ,Nishio Shi,Nishio City
"23","23214",23214,愛知県,アイチケン,Aichi,蒲郡市,ガマゴオリシ,Gamagori Shi,Gamagori City
"23","23215",23215,愛知県,アイチケン,Aichi,犬山市,イヌヤマシ,Inuyama Shi,Inuyama City
"23","23216",23216,愛知県,アイチケン,Aichi,常滑市,トコナメシ,Tokoname Shi,Tokoname City
"23","23217",23217,愛知県,アイチケン,Aichi,江南市,コウナンシ,Konan Shi,Konan City
"23","23219",23219,愛知県,アイチケン,Aichi,小牧市,コマキシ,Komaki Shi,Komaki City
"23","23220",23220,愛知県,アイチケン,Aichi,稲沢市,イナザワシ,Inazawa Shi,Inazawa City
"23","23221",23221,愛知県,アイチケン,Aichi,新城市,シンシロシ,Shinshiro Shi,Shinshiro City
"23","23222",23222,愛知県,アイチケン,Aichi,東海市,トウカイシ,Tokai Shi,Tokai City
"23","23223",23223,愛知県,アイチケン,Aichi,大府市,オオブシ,Obu Shi,Obu City
"23","23224",23224,愛知県,アイチケン,Aichi,知多市,チタシ,Chita Shi,Chita City
"23","23225",23225,愛知県,アイチケン,Aichi,知立市,チリュウシ,Chiryu Shi,Chiryu City
"23","23226",23226,愛知県,アイチケン,Aichi,尾張旭市,オワリアサヒシ,Owariasahi Shi,Owariasahi City
"23","23227",23227,愛知県,アイチケン,Aichi,高浜市,タカハマシ,Takahama Shi,Takahama City
"23","23228",23228,愛知県,アイチケン,Aichi,岩倉市,イワクラシ,Iwakura Shi,Iwakura City
"23","23229",23229,愛知県,アイチケン,Aichi,豊明市,トヨアケシ,Toyoake Shi,Toyoake City
"23","23230",23230,愛知県,アイチケン,Aichi,日進市,ニッシンシ,Nisshin Shi,Nisshin City
"23","23231",23231,愛知県,アイチケン,Aichi,田原市,タハラシ,Tahara Shi,Tahara City
"23","23232",23232,愛知県,アイチケン,Aichi,愛西市,アイサイシ,Aisai Shi,Aisai City
"23","23233",23233,愛知県,アイチケン,Aichi,清須市,キヨスシ,Kiyosu Shi,Kiyosu City
"23","23234",23234,愛知県,アイチケン,Aichi,北名古屋市,キタナゴヤシ,Kitanagoya Shi,Kitanagoya City
"23","23235",23235,愛知県,アイチケン,Aichi,弥富市,ヤトミシ,Yatomi Shi,Yatomi City
"23","23236",23236,愛知県,アイチケン,Aichi,みよし市,ミヨシシ,Miyoshi Shi,Miyoshi City
"23","23237",23237,愛知県,アイチケン,Aichi,あま市,アマシ,Ama Shi,Ama City
"23","23238",23238,愛知県,アイチケン,Aichi,長久手市,ナガクテシ,Nagakute Shi,Nagakute City
"23","23302",23302,愛知県,アイチケン,Aichi,愛知郡東郷町,アイチグントウゴウチョウ,Aichi Gun Togo Cho,Aichi District Togo Town
"23","23342",23342,愛知県,アイチケン,Aichi,西春日井郡豊山町,ニシカスガイグントヨヤマチョウ,Nishikasugai Gun Toyoyama Cho,Nishikasugai District Toyoyama Town
"23","23361",23361,愛知県,アイチケン,Aichi,丹羽郡大口町,ニワグンオオグチチョウ,Niwa Gun Oguchi Cho,Niwa District Oguchi Town
"23","23362",23362,愛知県,アイチケン,Aichi,丹羽郡扶桑町,ニワグンフソウチョウ,Niwa Gun Fuso Cho,Niwa District Fuso Town
"23","23424",23424,愛知県,アイチケン,Aichi,海部郡大治町,アマグンオオハルチョウ,Ama Gun Oharu Cho,Ama District Oharu Town
"23","23425",23425,愛知県,アイチケン,Aichi,海部郡蟹江町,アマグンカニエチョウ,Ama Gun Kanie Cho,Ama District Kanie Town
"23","23427",23427,愛知県,アイチケン,Aichi,海部郡飛島村,アマグントビシマムラ,Ama Gun Tobishima Mura,Ama District Tobishima Village
"23","23441",23441,愛知県,アイチケン,Aichi,知多郡阿久比町,チタグンアグイチョウ,Chita Gun Agui Cho,Chita District Agui Town
"23","23442",23442,愛知県,アイチケン,Aichi,知多郡東浦町,チタグンヒガシウラチョウ,Chita Gun Higashiura Cho,Chita District Higashiura Town
"23","23445",23445,愛知県,アイチケン,Aichi,知多郡南知多町,チタグンミナミチタチョウ,Chita Gun Minamichita Cho,Chita District Minamichita Town
"23","23446",23446,愛知県,アイチケン,Aichi,知多郡美浜町,チタグンミハマチョウ,Chita Gun Mihama Cho,Chita District Mihama Town
"23","23447",23447,愛知県,アイチケン,Aichi,知多郡武豊町,チタグンタケトヨチョウ,Chita Gun Taketoyo Cho,Chita District Taketoyo Town
"23","23501",23501,愛知県,アイチケン,Aichi,額田郡幸田町,ヌカタグンコウタチョウ,Nukata Gun Kota Cho,Nukata District Kota Town
"23","23561",23561,愛知県,アイチケン,Aichi,北設楽郡設楽町,キタシタラグンシタラチョウ,Kitashitara Gun Shitara Cho,Kitashitara District Shitara Town
"23","23562",23562,愛知県,アイチケン,Aichi,北設楽郡東栄町,キタシタラグントウエイチョウ,Kitashitara Gun Toei Cho,Kitashitara District Toei Town
"23","23563",23563,愛知県,アイチケン,Aichi,北設楽郡豊根村,キタシタラグントヨネムラ,Kitashitara Gun Toyone Mura,Kitashitara District Toyone Village
"24","24201",24201,三重県,ミエケン,Mie,津市,ツシ,Tsu Shi,Tsu City
"24","24202",24202,三重県,ミエケン,Mie,四日市市,ヨッカイチシ,Yokkaichi Shi,Yokkaichi City
"24","24203",24203,三重県,ミエケン,Mie,伊勢市,イセシ,Ise Shi,Ise City
"24","24204",24204,三重県,ミエケン,Mie,松阪市,マツサカシ,Matsusaka Shi,Matsusaka City
"24","24205",24205,三重県,ミエケン,Mie,桑名市,クワナシ,Kuwana Shi,Kuwana City
"24","24207",24207,三重県,ミエケン,Mie,鈴鹿市,スズカシ,Suzuka Shi,Suzuka City
"24","24208",24208,三重県,ミエケン,Mie,名張市,ナバリシ,Nabari Shi,Nabari City
"24","24209",24209,三重県,ミエケン,Mie,尾鷲市,オワセシ,Owase Shi,Owase City
"24","24210",24210,三重県,ミエケン,Mie,亀山市,カメヤマシ,Kameyama Shi,Kameyama City
"24","24211",24211,三重県,ミエケン,Mie,鳥羽市,トバシ,Toba Shi,Toba City
"24","24212",24212,三重県,ミエケン,Mie,熊野市,クマノシ,Kumano Shi,Kumano City
"24","24214",24214,三重県,ミエケン,Mie,いなべ市,イナベシ,Inabe Shi,Inabe City
"24","24215",24215,三重県,ミエケン,Mie,志摩市,シマシ,Shima Shi,Shima City
"24","24216",24216,三重県,ミエケン,Mie,伊賀市,イガシ,Iga Shi,Iga City
"24","24303",24303,三重県,ミエケン,Mie,桑名郡木曽岬町,クワナグンキソサキチョウ,Kuwana Gun Kisosaki Cho,Kuwana District Kisosaki Town
"24","24324",24324,三重県,ミエケン,Mie,員弁郡東員町,イナベグントウインチョウ,Inabe Gun Toin Cho,Inabe District Toin Town
"24","24341",24341,三重県,ミエケン,Mie,三重郡菰野町,ミエグンコモノチョウ,Mie Gun Komono Cho,Mie District Komono Town
"24","24343",24343,三重県,ミエケン,Mie,三重郡朝日町,ミエグンアサヒチョウ,Mie Gun Asahi Cho,Mie District Asahi Town
"24","24344",24344,三重県,ミエケン,Mie,三重郡川越町,ミエグンカワゴエチョウ,Mie Gun Kawagoe Cho,Mie District Kawagoe Town
"24","24441",24441,三重県,ミエケン,Mie,多気郡多気町,タキグンタキチョウ,Taki Gun Taki Cho,Taki District Taki Town
"24","24442",24442,三重県,ミエケン,Mie,多気郡明和町,タキグンメイワチョウ,Taki Gun Meiwa Cho,Taki District Meiwa Town
"24","24443",24443,三重県,ミエケン,Mie,多気郡大台町,タキグンオオダイチョウ,Taki Gun Odai Cho,Taki District Odai Town
"24","24461",24461,三重県,ミエケン,Mie,度会郡玉城町,ワタライグンタマキチョウ,Watarai Gun Tamaki Cho,Watarai District Tamaki Town
"24","24470",24470,三重県,ミエケン,Mie,度会郡度会町,ワタライグンワタライチョウ,Watarai Gun Watarai Cho,Watarai District Watarai Town
"24","24471",24471,三重県,ミエケン,Mie,度会郡大紀町,ワタライグンタイキチョウ,Watarai Gun Taiki Cho,Watarai District Taiki Town
"24","24472",24472,三重県,ミエケン,Mie,度会郡南伊勢町,ワタライグンミナミイセチョウ,Watarai Gun Minamiise Cho,Watarai District Minamiise Town
"24","24543",24543,三重県,ミエケン,Mie,北牟婁郡紀北町,キタムログンキホクチョウ,Kitamuro Gun Kihoku Cho,Kitamuro District Kihoku Town
"24","24561",24561,三重県,ミエケン,Mie,南牟婁郡御浜町,ミナミムログンミハマチョウ,Minamimuro Gun Mihama Cho,Minamimuro District Mihama Town
"24","24562",24562,三重県,ミエケン,Mie,南牟婁郡紀宝町,ミナミムログンキホウチョウ,Minamimuro Gun Kiho Cho,Minamimuro District Kiho Town
"25","25201",25201,滋賀県,シガケン,Shiga,大津市,オオツシ,Otsu Shi,Otsu City
"25","25202",25202,滋賀県,シガケン,Shiga,彦根市,ヒコネシ,Hikone Shi,Hikone City
"25","25203",25203,滋賀県,シガケン,Shiga,長浜市,ナガハマシ,Nagahama Shi,Nagahama City
"25","25204",25204,滋賀県,シガケン,Shiga,近江八幡市,オウミハチマンシ,Omihachiman Shi,Omihachiman City
"25","25206",25206,滋賀県,シガケン,Shiga,草津市,クサツシ,Kusatsu Shi,Kusatsu City
"25","25207",25207,滋賀県,シガケン,Shiga,守山市,モリヤマシ,Moriyama Shi,Moriyama City
"25","25208",25208,滋賀県,シガケン,Shiga,栗東市,リットウシ,Ritto Shi,Ritto City
"25","25209",25209,滋賀県,シガケン,Shiga,甲賀市,コウカシ,Koka Shi,Koka City
"25","25210",25210,滋賀県,シガケン,Shiga,野洲市,ヤスシ,Yasu Shi,Yasu City
"25","25211",25211,滋賀県,シガケン,Shiga,湖南市,コナンシ,Konan Shi,Konan City
"25","25212",25212,滋賀県,シガケン,Shiga,高島市,タカシマシ,Takashima Shi,Takashima City
"25","25213",25213,滋賀県,シガケン,Shiga,東近江市,ヒガシオウミシ,Higashiomi Shi,Higashiomi City
"25","25214",25214,滋賀県,シガケン,Shiga,米原市,マイバラシ,Maibara Shi,Maibara City
"25","25383",25383,滋賀県,シガケン,Shiga,蒲生郡日野町,ガモウグンヒノチョウ,Gamo Gun Hino Cho,Gamo District Hino Town
"25","25384",25384,滋賀県,シガケン,Shiga,蒲生郡竜王町,ガモウグンリュウオウチョウ,Gamo Gun Ryuo Cho,Gamo District Ryuo Town
"25","25425",25425,滋賀県,シガケン,Shiga,愛知郡愛荘町,エチグンアイショウチョウ,Echi Gun Aisho Cho,Echi District Aisho Town
"25","25441",25441,滋賀県,シガケン,Shiga,犬上郡豊郷町,イヌカミグントヨサトチョウ,Inukami Gun Toyosato Cho,Inukami District Toyosato Town
"25","25442",25442,滋賀県,シガケン,Shiga,犬上郡甲良町,イヌカミグンコウラチョウ,Inukami Gun Kora Cho,Inukami District Kora Town
"25","25443",25443,滋賀県,シガケン,Shiga,犬上郡多賀町,イヌカミグンタガチョウ,Inukami Gun Taga Cho,Inukami District Taga Town
"26","26101",26101,京都府,キョウトフ,Kyoto,京都市北区,キョウトシキタク,Kyoto Shi Kita Ku,"Kita Ward,Kyoto City"
"26","26102",26102,京都府,キョウトフ,Kyoto,京都市上京区,キョウトシカミギョウク,Kyoto Shi Kamigyo Ku,"Kamigyo Ward,Kyoto City"
"26","26103",26103,京都府,キョウトフ,Kyoto,京都市左京区,キョウトシサキョウク,Kyoto Shi Sakyo Ku,"Sakyo Ward,Kyoto City"
"26","26104",26104,京都府,キョウトフ,Kyoto,京都市中京区,キョウトシナカギョウク,Kyoto Shi Nakagyo Ku,"Nakagyo Ward,Kyoto City"
"26","26105",26105,京都府,キョウトフ,Kyoto,京都市東山区,キョウトシヒガシヤマク,Kyoto Shi Higashiyama Ku,"Higashiyama Ward,Kyoto City"
"26","26106",26106,京都府,キョウトフ,Kyoto,京都市下京区,キョウトシシモギョウク,Kyoto Shi Shimogyo Ku,"Shimogyo Ward,Kyoto City"
"26","26107",26107,京都府,キョウトフ,Kyoto,京都市南区,キョウトシミナミク,Kyoto Shi Minami Ku,"Minami Ward,Kyoto City"
"26","26108",26108,京都府,キョウトフ,Kyoto,京都市右京区,キョウトシウキョウク,Kyoto Shi Ukyo Ku,"Ukyo Ward,Kyoto City"
"26","26109",26109,京都府,キョウトフ,Kyoto,京都市伏見区,キョウトシフシミク,Kyoto Shi Fushimi Ku,"Fushimi Ward,Kyoto City"
"26","26110",26110,京都府,キョウトフ,Kyoto,京都市山科区,キョウトシヤマシナク,Kyoto Shi Yamashina Ku,"Yamashina Ward,Kyoto City"
"26","26111",26111,京都府,キョウトフ,Kyoto,京都市西京区,キョウトシニシキョウク,Kyoto Shi Nishikyo Ku,"Nishikyo Ward,Kyoto City"
"26","26201",26201,京都府,キョウトフ,Kyoto,福知山市,フクチヤマシ,Fukuchiyama Shi,Fukuchiyama City
"26","26202",26202,京都府,キョウトフ,Kyoto,舞鶴市,マイヅルシ,Maizuru Shi,Maizuru City
"26","26203",26203,京都府,キョウトフ,Kyoto,綾部市,アヤベシ,Ayabe Shi,Ayabe City
"26","26204",26204,京都府,キョウトフ,Kyoto,宇治市,ウジシ,Uji Shi,Uji City
"26","26205",26205,京都府,キョウトフ,Kyoto,宮津市,ミヤヅシ,Miyazu Shi,Miyazu City
"26","26206",26206,京都府,キョウトフ,Kyoto,亀岡市,カメオカシ,Kameoka Shi,Kameoka City
"26","26207",26207,京都府,キョウトフ,Kyoto,城陽市,ジョウヨウシ,Joyo Shi,Joyo City
"26","26208",26208,京都府,キョウトフ,Kyoto,向日市,ムコウシ,Muko Shi,Muko City
"26","26209",26209,京都府,キョウトフ,Kyoto,長岡京市,ナガオカキョウシ,Nagaokakyo Shi,Nagaokakyo City
"26","26210",26210,京都府,キョウトフ,Kyoto,八幡市,ヤワタシ,Yawata Shi,Yawata City
"26","26211",26211,京都府,キョウトフ,Kyoto,京田辺市,キョウタナベシ,Kyotanabe Shi,Kyotanabe City
"26","26212",26212,京都府,キョウトフ,Kyoto,京丹後市,キョウタンゴシ,Kyotango Shi,Kyotango City
"26","26213",26213,京都府,キョウトフ,Kyoto,南丹市,ナンタンシ,Nantan Shi,Nantan City
"26","26214",26214,京都府,キョウトフ,Kyoto,木津川市,キヅガワシ,Kizugawa Shi,Kizugawa City
"26","26303",26303,京都府,キョウトフ,Kyoto,乙訓郡大山崎町,オトクニグンオオヤマザキチョウ,Otokuni Gun Oyamazaki Cho,Otokuni District Oyamazaki Town
"26","26322",26322,京都府,キョウトフ,Kyoto,久世郡久御山町,クセグンクミヤマチョウ,Kuse Gun Kumiyama Cho,Kuse District Kumiyama Town
"26","26343",26343,京都府,キョウトフ,Kyoto,綴喜郡井手町,ツヅキグンイデチョウ,Tsuzuki Gun Ide Cho,Tsuzuki District Ide Town
